,score,decoding_accuracy,measure,dataset
0,0.15003126859664917,0.10416666666666667,cka-angular-score,ultrametric
1,0.15003126859664917,0.08333333333333334,cka-angular-score,ultrametric
2,0.21441853046417236,0.21875000000000003,cka-angular-score,ultrametric
3,0.2944033741950989,0.3645833333333333,cka-angular-score,ultrametric
4,0.3832744359970093,0.5416666666666667,cka-angular-score,ultrametric
5,0.4704396724700928,0.5625000000000001,cka-angular-score,ultrametric
6,0.5456926822662354,0.7604166666666667,cka-angular-score,ultrametric
7,0.604400634765625,0.8125000000000001,cka-angular-score,ultrametric
8,0.6481202244758606,0.8125000000000001,cka-angular-score,ultrametric
9,0.6809071898460388,0.8854166666666666,cka-angular-score,ultrametric
10,0.7064023017883301,0.9375000000000001,cka-angular-score,ultrametric
11,0.7271229028701782,0.9375000000000001,cka-angular-score,ultrametric
12,0.7446269989013672,0.9166666666666666,cka-angular-score,ultrametric
13,0.7598108053207397,0.9791666666666667,cka-angular-score,ultrametric
14,0.7731781005859375,0.9791666666666667,cka-angular-score,ultrametric
15,0.7850942611694336,0.9791666666666667,cka-angular-score,ultrametric
16,0.7959753274917603,0.9791666666666665,cka-angular-score,ultrametric
17,0.8062326908111572,1.0,cka-angular-score,ultrametric
18,0.8161324858665466,0.9791666666666667,cka-angular-score,ultrametric
19,0.8256785273551941,0.9895833333333334,cka-angular-score,ultrametric
20,0.8346755504608154,1.0208333333333335,cka-angular-score,ultrametric
21,0.8429065942764282,0.9791666666666665,cka-angular-score,ultrametric
22,0.8503128886222839,0.9895833333333334,cka-angular-score,ultrametric
23,0.8570499420166016,1.0104166666666667,cka-angular-score,ultrametric
24,0.863414466381073,0.9791666666666667,cka-angular-score,ultrametric
25,0.8696892261505127,0.9895833333333334,cka-angular-score,ultrametric
26,0.876038134098053,0.9687500000000001,cka-angular-score,ultrametric
27,0.8824322819709778,0.9791666666666667,cka-angular-score,ultrametric
28,0.8886870741844177,0.9687500000000001,cka-angular-score,ultrametric
29,0.8945367932319641,0.96875,cka-angular-score,ultrametric
30,0.8997568488121033,0.9583333333333333,cka-angular-score,ultrametric
31,0.9043294787406921,0.9791666666666667,cka-angular-score,ultrametric
32,0.908478856086731,0.96875,cka-angular-score,ultrametric
33,0.9125322103500366,0.9479166666666666,cka-angular-score,ultrametric
34,0.9166807532310486,0.9791666666666665,cka-angular-score,ultrametric
35,0.920865535736084,1.0000000000000002,cka-angular-score,ultrametric
36,0.9248564839363098,0.9583333333333333,cka-angular-score,ultrametric
37,0.9284676909446716,0.96875,cka-angular-score,ultrametric
38,0.9317235946655273,0.9895833333333334,cka-angular-score,ultrametric
39,0.9347637891769409,0.9687500000000001,cka-angular-score,ultrametric
40,0.9377155900001526,0.9791666666666667,cka-angular-score,ultrametric
41,0.9405919313430786,0.9895833333333334,cka-angular-score,ultrametric
42,0.9433755874633789,0.9687500000000001,cka-angular-score,ultrametric
43,0.9460875988006592,0.9687500000000001,cka-angular-score,ultrametric
44,0.9487393498420715,0.9895833333333334,cka-angular-score,ultrametric
45,0.9512674808502197,0.9895833333333334,cka-angular-score,ultrametric
46,0.9535793662071228,0.9791666666666667,cka-angular-score,ultrametric
47,0.9557149410247803,0.9791666666666667,cka-angular-score,ultrametric
48,0.9578535556793213,0.9895833333333334,cka-angular-score,ultrametric
49,0.9600616693496704,1.0,cka-angular-score,ultrametric
50,0.9621639251708984,1.0,cka-angular-score,ultrametric
51,0.9639735221862793,0.9895833333333334,cka-angular-score,ultrametric
52,0.9655545949935913,0.9895833333333334,cka-angular-score,ultrametric
53,0.9670690298080444,1.0,cka-angular-score,ultrametric
54,0.9685356616973877,1.0000000000000002,cka-angular-score,ultrametric
55,0.9699306488037109,1.0,cka-angular-score,ultrametric
56,0.9713639616966248,1.0,cka-angular-score,ultrametric
57,0.9727626442909241,0.9583333333333333,cka-angular-score,ultrametric
58,0.9740204215049744,0.9791666666666667,cka-angular-score,ultrametric
59,0.9751859307289124,0.9895833333333334,cka-angular-score,ultrametric
60,0.9763148427009583,1.0,cka-angular-score,ultrametric
61,0.9773600697517395,0.9895833333333334,cka-angular-score,ultrametric
62,0.978361964225769,0.9791666666666667,cka-angular-score,ultrametric
63,0.9793316721916199,0.9791666666666667,cka-angular-score,ultrametric
64,0.9802608489990234,0.9791666666666667,cka-angular-score,ultrametric
65,0.9812141060829163,0.9791666666666667,cka-angular-score,ultrametric
66,0.9822075366973877,1.0104166666666667,cka-angular-score,ultrametric
67,0.9831992387771606,1.0,cka-angular-score,ultrametric
68,0.9841310381889343,0.9895833333333334,cka-angular-score,ultrametric
69,0.9850142598152161,1.0104166666666667,cka-angular-score,ultrametric
70,0.9858603477478027,0.9895833333333334,cka-angular-score,ultrametric
71,0.9866313934326172,1.0,cka-angular-score,ultrametric
72,0.9873653650283813,0.9791666666666667,cka-angular-score,ultrametric
73,0.9879928231239319,0.9895833333333334,cka-angular-score,ultrametric
74,0.9884858131408691,0.9687500000000001,cka-angular-score,ultrametric
75,0.9889395833015442,1.0,cka-angular-score,ultrametric
76,0.9893967509269714,1.0104166666666667,cka-angular-score,ultrametric
77,0.9898175001144409,0.9791666666666667,cka-angular-score,ultrametric
78,0.9902118444442749,1.0,cka-angular-score,ultrametric
0,0.22953051328659058,0.0618556701030928,rsa-correlation-corr,ultrametric
1,0.22953051328659058,0.0618556701030928,rsa-correlation-corr,ultrametric
2,0.3228287696838379,0.1958762886597938,rsa-correlation-corr,ultrametric
3,0.4350247085094452,0.3917525773195877,rsa-correlation-corr,ultrametric
