,score,decoding_accuracy,measure,dataset
30,0.8861305973423629,0.9647614826683941,procrustes-angular-score,Hatsopoulos2007
31,0.8956175121731681,0.974537411893053,procrustes-angular-score,Hatsopoulos2007
32,0.9044345797263598,0.9677615934679406,procrustes-angular-score,Hatsopoulos2007
33,0.9126194699613847,0.9784878418805241,procrustes-angular-score,Hatsopoulos2007
34,0.9202035559078627,0.9748144107594883,procrustes-angular-score,Hatsopoulos2007
35,0.9272131618290897,0.9781682278038677,procrustes-angular-score,Hatsopoulos2007
36,0.9336701423731929,0.9778997519794767,procrustes-angular-score,Hatsopoulos2007
37,0.9395908169906665,0.970395213459588,procrustes-angular-score,Hatsopoulos2007
38,0.9449850308588545,0.9744308738675008,procrustes-angular-score,Hatsopoulos2007
39,0.9498602050203226,0.9768556793290661,procrustes-angular-score,Hatsopoulos2007
40,0.954229383933474,0.9811853846875026,procrustes-angular-score,Hatsopoulos2007
41,0.9581183348842807,0.9698412157267172,procrustes-angular-score,Hatsopoulos2007
42,0.9615686540023918,0.9740729061016459,procrustes-angular-score,Hatsopoulos2007
43,0.9646322612997549,0.977153985800612,procrustes-angular-score,Hatsopoulos2007
44,0.9673611668997381,0.9802137578944679,procrustes-angular-score,Hatsopoulos2007
45,0.9697997934129179,0.9775801379028203,procrustes-angular-score,Hatsopoulos2007
46,0.9719831727816822,0.9835420058127147,procrustes-angular-score,Hatsopoulos2007
47,0.9739406319159257,0.9703994749806102,procrustes-angular-score,Hatsopoulos2007
48,0.9756999184919292,0.9768301102029338,procrustes-angular-score,Hatsopoulos2007
49,0.9772879730376581,0.973169463644964,procrustes-angular-score,Hatsopoulos2007
50,0.9787300100267413,0.9711537642015189,procrustes-angular-score,Hatsopoulos2007
51,0.9800520848957872,0.9788628557304675,procrustes-angular-score,Hatsopoulos2007
52,0.981280267506008,0.979510606925824,procrustes-angular-score,Hatsopoulos2007
53,0.9824375613897186,0.9761525283604224,procrustes-angular-score,Hatsopoulos2007
54,0.9835375698858803,0.9827962396338502,procrustes-angular-score,Hatsopoulos2007
55,0.9845854971954041,0.9700713378619098,procrustes-angular-score,Hatsopoulos2007
56,0.9855828176783855,0.9761823590075769,procrustes-angular-score,Hatsopoulos2007
57,0.9865296433101907,0.9889882296789371,procrustes-angular-score,Hatsopoulos2007
58,0.987431203477177,0.9734890777216204,procrustes-angular-score,Hatsopoulos2007
59,0.9882908619168991,0.9759053601411416,procrustes-angular-score,Hatsopoulos2007
60,0.9891030241824156,0.9664660910772275,procrustes-angular-score,Hatsopoulos2007
61,0.9898624476597305,0.9798984053388334,procrustes-angular-score,Hatsopoulos2007
62,0.9905678159266699,0.9811640770823923,procrustes-angular-score,Hatsopoulos2007
0,0.014689452014863491,0.1745120796033487,cka,Hatsopoulos2007
1,0.014689452014863491,0.17281811897833266,cka,Hatsopoulos2007
2,0.07598061114549637,0.23938607794779018,cka,Hatsopoulos2007
3,0.1953490823507309,0.3066068731278962,cka,Hatsopoulos2007
4,0.36029040813446045,0.37419462199503334,cka,Hatsopoulos2007
5,0.5199124813079834,0.4195518044734215,cka,Hatsopoulos2007
6,0.6343011856079102,0.47077171213763325,cka,Hatsopoulos2007
7,0.7073279619216919,0.5278500780843312,cka,Hatsopoulos2007
8,0.7551853060722351,0.556519401609476,cka,Hatsopoulos2007
9,0.7882061004638672,0.6055503878615135,cka,Hatsopoulos2007
10,0.811841607093811,0.6219694319044896,cka,Hatsopoulos2007
11,0.8291860222816467,0.6502888693559536,cka,Hatsopoulos2007
12,0.842208743095398,0.6673820841262662,cka,Hatsopoulos2007
13,0.8522624373435974,0.6962647528182896,cka,Hatsopoulos2007
14,0.8602990508079529,0.7108234270060846,cka,Hatsopoulos2007
15,0.8669906258583069,0.7292649832310699,cka,Hatsopoulos2007
16,0.8727970123291016,0.7588943600071684,cka,Hatsopoulos2007
17,0.8780255913734436,0.7584890041900991,cka,Hatsopoulos2007
