,score,decoding_accuracy,measure,dataset
0,0.32971328354509977,0.8588235294117649,procrustes-angular-score,FreemanZiemba2013
1,0.32971328354509977,0.8470588235294121,procrustes-angular-score,FreemanZiemba2013
2,0.3783432826155858,0.8941176470588236,procrustes-angular-score,FreemanZiemba2013
3,0.4262184828964354,1.0,procrustes-angular-score,FreemanZiemba2013
4,0.4727226867850858,1.0647058823529412,procrustes-angular-score,FreemanZiemba2013
5,0.5174655892039548,1.135294117647059,procrustes-angular-score,FreemanZiemba2013
6,0.5602160607177349,1.1,procrustes-angular-score,FreemanZiemba2013
7,0.6008476428322027,1.1588235294117648,procrustes-angular-score,FreemanZiemba2013
8,0.6393006740360363,1.2058823529411766,procrustes-angular-score,FreemanZiemba2013
9,0.6755574286848391,1.2058823529411766,procrustes-angular-score,FreemanZiemba2013
10,0.7096269409861499,1.223529411764706,procrustes-angular-score,FreemanZiemba2013
11,0.7415339947418154,1.223529411764706,procrustes-angular-score,FreemanZiemba2013
12,0.7712996732311073,1.2647058823529413,procrustes-angular-score,FreemanZiemba2013
13,0.7989450443010131,1.3058823529411765,procrustes-angular-score,FreemanZiemba2013
14,0.8244873698396836,1.3176470588235298,procrustes-angular-score,FreemanZiemba2013
15,0.8479362519488137,1.223529411764706,procrustes-angular-score,FreemanZiemba2013
16,0.869284718347832,1.2647058823529413,procrustes-angular-score,FreemanZiemba2013
17,0.8884979081428418,1.2647058823529413,procrustes-angular-score,FreemanZiemba2013
18,0.9055102235485051,1.1823529411764708,procrustes-angular-score,FreemanZiemba2013
19,0.9202296833832855,1.2529411764705884,procrustes-angular-score,FreemanZiemba2013
20,0.9325504222686671,1.2705882352941178,procrustes-angular-score,FreemanZiemba2013
21,0.9423828879027029,1.2470588235294118,procrustes-angular-score,FreemanZiemba2013
22,0.9497042231731359,1.235294117647059,procrustes-angular-score,FreemanZiemba2013
23,0.9546486120984411,1.2647058823529413,procrustes-angular-score,FreemanZiemba2013
24,0.9575948966131885,1.2529411764705884,procrustes-angular-score,FreemanZiemba2013
25,0.9591425966870688,1.1823529411764708,procrustes-angular-score,FreemanZiemba2013
26,0.9599670451739658,1.2411764705882353,procrustes-angular-score,FreemanZiemba2013
27,0.9606560104755937,1.247058823529412,procrustes-angular-score,FreemanZiemba2013
28,0.9616242500566474,1.1882352941176473,procrustes-angular-score,FreemanZiemba2013
29,0.9630998228250286,1.258823529411765,procrustes-angular-score,FreemanZiemba2013
30,0.9651524025925224,1.2352941176470589,procrustes-angular-score,FreemanZiemba2013
31,0.9677338781899048,1.2176470588235295,procrustes-angular-score,FreemanZiemba2013
32,0.9707122891473252,1.223529411764706,procrustes-angular-score,FreemanZiemba2013
33,0.9738968658565821,1.2411764705882353,procrustes-angular-score,FreemanZiemba2013
34,0.9770542213284399,1.223529411764706,procrustes-angular-score,FreemanZiemba2013
35,0.9799176551932611,1.2705882352941176,procrustes-angular-score,FreemanZiemba2013
36,0.9822105331253809,1.247058823529412,procrustes-angular-score,FreemanZiemba2013
37,0.9837268798524637,1.2000000000000002,procrustes-angular-score,FreemanZiemba2013
38,0.9844623431999314,1.235294117647059,procrustes-angular-score,FreemanZiemba2013
39,0.9846868226625357,1.2647058823529413,procrustes-angular-score,FreemanZiemba2013
40,0.9848116985871355,1.247058823529412,procrustes-angular-score,FreemanZiemba2013
41,0.9851816043615834,1.2764705882352942,procrustes-angular-score,FreemanZiemba2013
42,0.9859685729864128,1.2647058823529413,procrustes-angular-score,FreemanZiemba2013
43,0.9871709870019828,1.2529411764705884,procrustes-angular-score,FreemanZiemba2013
44,0.9886301862809714,1.235294117647059,procrustes-angular-score,FreemanZiemba2013
45,0.9900568442707179,1.2411764705882353,procrustes-angular-score,FreemanZiemba2013
0,0.1600022166967392,0.9289940828402368,cka,FreemanZiemba2013
1,0.1600022166967392,0.7810650887573963,cka,FreemanZiemba2013
2,0.2873963415622711,0.8757396449704142,cka,FreemanZiemba2013
3,0.45739108324050903,0.9408284023668638,cka,FreemanZiemba2013
4,0.6237993836402893,0.970414201183432,cka,FreemanZiemba2013
5,0.7424863576889038,0.923076923076923,cka,FreemanZiemba2013
6,0.813670814037323,0.9822485207100592,cka,FreemanZiemba2013
7,0.8565514087677002,0.9881656804733727,cka,FreemanZiemba2013
8,0.8841071128845215,1.0177514792899407,cka,FreemanZiemba2013
9,0.9027417898178101,1.029585798816568,cka,FreemanZiemba2013
10,0.9157769083976746,1.0473372781065087,cka,FreemanZiemba2013
11,0.9252172708511353,1.0946745562130178,cka,FreemanZiemba2013
12,0.9324045777320862,1.1065088757396448,cka,FreemanZiemba2013
13,0.9382357597351074,1.1360946745562133,cka,FreemanZiemba2013
14,0.9432694315910339,1.1420118343195267,cka,FreemanZiemba2013
15,0.9478096961975098,1.1775147928994083,cka,FreemanZiemba2013
16,0.9519937634468079,1.153846153846154,cka,FreemanZiemba2013
17,0.9558600783348083,1.1538461538461537,cka,FreemanZiemba2013
18,0.9594062566757202,1.1952662721893492,cka,FreemanZiemba2013
19,0.962623119354248,1.260355029585799,cka,FreemanZiemba2013
20,0.9655067324638367,1.1715976331360949,cka,FreemanZiemba2013
21,0.9680725336074829,1.1656804733727812,cka,FreemanZiemba2013
22,0.970346987247467,1.242603550295858,cka,FreemanZiemba2013
23,0.9723707437515259,1.289940828402367,cka,FreemanZiemba2013
24,0.9741836786270142,1.1952662721893492,cka,FreemanZiemba2013
25,0.9758260250091553,1.2071005917159763,cka,FreemanZiemba2013
26,0.9773313403129578,1.2071005917159763,cka,FreemanZiemba2013
