score,decoding_score,brain_decoding_score,decoding_accuracy,measure
0.9894890504136465,0.8379419191919191,0.8396675084175084,0.99800474674741,procrustes-angular-score
0.9900531116344468,0.8357954545454546,0.8396675084175084,0.9960893422306103,procrustes-angular-score
-0.3211405873298645,0.5160353535353536,0.8394991582491582,0.6164165997953218,ridge-lambda1-r2#5folds_cv
-0.32114049792289734,0.5086489898989899,0.8394991582491582,0.6086560641020589,ridge-lambda1-r2#5folds_cv
0.08376158773899078,0.5022727272727273,0.8394991582491582,0.6007232322797439,ridge-lambda1-r2#5folds_cv
0.2752225697040558,0.5049873737373738,0.8394991582491582,0.6049611108204,ridge-lambda1-r2#5folds_cv
0.3690527379512787,0.5042297979797981,0.8394991582491582,0.6041618197502073,ridge-lambda1-r2#5folds_cv
0.4314437508583069,0.500189393939394,0.8394991582491582,0.5993980793242937,ridge-lambda1-r2#5folds_cv
0.480322927236557,0.5089646464646465,0.8394991582491582,0.6110530677497727,ridge-lambda1-r2#5folds_cv
0.5215104818344116,0.5088383838383839,0.8394991582491582,0.6099851160191267,ridge-lambda1-r2#5folds_cv
0.5573481321334839,0.5203282828282828,0.8394991582491582,0.6249581608585832,ridge-lambda1-r2#5folds_cv
0.5892394185066223,0.5381313131313131,0.8394991582491582,0.6452396769612535,ridge-lambda1-r2#5folds_cv
0.6178754568099976,0.5431186868686868,0.8394991582491582,0.6516929590331169,ridge-lambda1-r2#5folds_cv
0.6434653997421265,0.5603535353535355,0.8394991582491582,0.6708754755231693,ridge-lambda1-r2#5folds_cv
0.6661467552185059,0.5526515151515152,0.8394991582491582,0.6622687665498946,ridge-lambda1-r2#5folds_cv
0.6861891746520996,0.5457070707070707,0.8394991582491582,0.6544705089576601,ridge-lambda1-r2#5folds_cv
0.7038456201553345,0.5580176767676768,0.8394991582491582,0.669554482382354,ridge-lambda1-r2#5folds_cv
0.7193886041641235,0.5867424242424242,0.8394991582491582,0.7042892445622899,ridge-lambda1-r2#5folds_cv
0.7332829236984253,0.5928661616161617,0.8394991582491582,0.7099075280936478,ridge-lambda1-r2#5folds_cv
0.7460387349128723,0.5797348484848485,0.8394991582491582,0.6949779527668647,ridge-lambda1-r2#5folds_cv
0.7585776448249817,0.586489898989899,0.8394991582491582,0.7043284992077476,ridge-lambda1-r2#5folds_cv
0.7704557180404663,0.5938762626262626,0.8394991582491582,0.712942136600113,ridge-lambda1-r2#5folds_cv
0.780734121799469,0.601199494949495,0.8394991582491582,0.7212622070964,ridge-lambda1-r2#5folds_cv
0.7894613146781921,0.6124368686868686,0.8394991582491582,0.734237909738699,ridge-lambda1-r2#5folds_cv
0.7986737489700317,0.6070707070707071,0.8394991582491582,0.7278858218168114,ridge-lambda1-r2#5folds_cv
0.806784987449646,0.60385101010101,0.8394991582491582,0.7233976622683872,ridge-lambda1-r2#5folds_cv
0.8133734464645386,0.6135732323232324,0.8394991582491582,0.7349138032656827,ridge-lambda1-r2#5folds_cv
0.8156043887138367,0.6159722222222221,0.8394991582491582,0.7388145133884788,ridge-lambda1-r2#5folds_cv
0.8211287260055542,0.6286616161616162,0.8394991582491582,0.7536477711594897,ridge-lambda1-r2#5folds_cv
0.8308485746383667,0.632449494949495,0.8394991582491582,0.7589548860341743,ridge-lambda1-r2#5folds_cv
0.8340954780578613,0.6297979797979798,0.8394991582491582,0.754576032863757,ridge-lambda1-r2#5folds_cv
0.840671718120575,0.64375,0.8394991582491582,0.7702465669356733,ridge-lambda1-r2#5folds_cv
0.8453186750411987,0.6446338383838384,0.8394991582491582,0.7724518813696026,ridge-lambda1-r2#5folds_cv
0.8492925763130188,0.6331439393939394,0.8394991582491582,0.7580085206442599,ridge-lambda1-r2#5folds_cv
0.8551607131958008,0.6436868686868686,0.8394991582491582,0.7708620363618324,ridge-lambda1-r2#5folds_cv
0.858279824256897,0.636489898989899,0.8394991582491582,0.7610555073965715,ridge-lambda1-r2#5folds_cv
0.8626917004585266,0.6502525252525252,0.8394991582491582,0.7777610011318934,ridge-lambda1-r2#5folds_cv
0.8669568300247192,0.6497474747474747,0.8394991582491582,0.7789423946642741,ridge-lambda1-r2#5folds_cv
0.8700097799301147,0.6621843434343434,0.8394991582491582,0.7926819778132186,ridge-lambda1-r2#5folds_cv
0.8742879629135132,0.6575126262626263,0.8394991582491582,0.7873168918801412,ridge-lambda1-r2#5folds_cv
0.8771337270736694,0.6693181818181818,0.8394991582491582,0.8000696860634294,ridge-lambda1-r2#5folds_cv
0.8810807466506958,0.657260101010101,0.8394991582491582,0.786207281748919,ridge-lambda1-r2#5folds_cv
0.8836115002632141,0.6536616161616162,0.8394991582491582,0.7813604641440475,ridge-lambda1-r2#5folds_cv
0.8871665000915527,0.6818813131313132,0.8394991582491582,0.815033109233662,ridge-lambda1-r2#5folds_cv
0.8896802067756653,0.6695075757575757,0.8394991582491582,0.8007271939380088,ridge-lambda1-r2#5folds_cv
0.8928348422050476,0.6813131313131313,0.8394991582491582,0.8136119260472223,ridge-lambda1-r2#5folds_cv
0.8951819539070129,0.6890782828282829,0.8394991582491582,0.8229048182209289,ridge-lambda1-r2#5folds_cv
0.897713303565979,0.6744949494949495,0.8394991582491582,0.8046735273802073,ridge-lambda1-r2#5folds_cv
0.9003890752792358,0.6746843434343435,0.8394991582491582,0.8051013006990757,ridge-lambda1-r2#5folds_cv
0.9025028944015503,0.6946338383838384,0.8394991582491582,0.8297377978362325,ridge-lambda1-r2#5folds_cv
0.9045606851577759,0.6868055555555556,0.8394991582491582,0.8198778669811632,ridge-lambda1-r2#5folds_cv
0.9069851040840149,0.6965277777777777,0.8394991582491582,0.8323901045236158,ridge-lambda1-r2#5folds_cv
0.9090876579284668,0.6744318181818182,0.8394991582491582,0.8045312487920622,ridge-lambda1-r2#5folds_cv
0.9113465547561646,0.696401515151515,0.8394991582491582,0.8314443269451112,ridge-lambda1-r2#5folds_cv
0.9129622578620911,0.69760101010101,0.8394991582491582,0.8322181952078901,ridge-lambda1-r2#5folds_cv
0.9151765704154968,0.6938762626262627,0.8394991582491582,0.8280352107503008,ridge-lambda1-r2#5folds_cv
0.9168506860733032,0.6914141414141414,0.8394991582491582,0.8251077991783562,ridge-lambda1-r2#5folds_cv
0.9185972213745117,0.6996843434343435,0.8394991582491582,0.835290750301398,ridge-lambda1-r2#5folds_cv
0.9203831553459167,0.7260732323232323,0.8394991582491582,0.8672366625136163,ridge-lambda1-r2#5folds_cv
0.9220593571662903,0.7203282828282829,0.8394991582491582,0.8602898288849253,ridge-lambda1-r2#5folds_cv
0.923570990562439,0.70864898989899,0.8394991582491582,0.8470822426704981,ridge-lambda1-r2#5folds_cv
0.9251742362976074,0.7268308080808081,0.8394991582491582,0.8688322809982967,ridge-lambda1-r2#5folds_cv
0.9267158508300781,0.7027777777777778,0.8394991582491582,0.838653158709479,ridge-lambda1-r2#5folds_cv
0.9280141592025757,0.7027777777777777,0.8394991582491582,0.8390919583959262,ridge-lambda1-r2#5folds_cv
0.9295490980148315,0.720770202020202,0.8394991582491582,0.8599790967973993,ridge-lambda1-r2#5folds_cv
0.9308571815490723,0.7275883838383839,0.8394991582491582,0.8684783363572867,ridge-lambda1-r2#5folds_cv
0.932083785533905,0.7169191919191918,0.8394991582491582,0.8564287889129869,ridge-lambda1-r2#5folds_cv
0.9333987236022949,0.7215277777777778,0.8394991582491582,0.8612994036744716,ridge-lambda1-r2#5folds_cv
0.9346311688423157,0.726010101010101,0.8394991582491582,0.866707055327685,ridge-lambda1-r2#5folds_cv
0.9357742071151733,0.7235479797979798,0.8394991582491582,0.8640303042758393,ridge-lambda1-r2#5folds_cv
0.9368675947189331,0.7238005050505051,0.8394991582491582,0.8653955143299528,ridge-lambda1-r2#5folds_cv
0.9380245208740234,0.7283459595959596,0.8394991582491582,0.869216064967074,ridge-lambda1-r2#5folds_cv
0.9390993118286133,0.7226010101010101,0.8394991582491582,0.8636393592487341,ridge-lambda1-r2#5folds_cv
0.9400926828384399,0.7235479797979798,0.8394991582491582,0.864075166213897,ridge-lambda1-r2#5folds_cv
0.9410700798034668,0.7410353535353535,0.8394991582491582,0.8850906440529533,ridge-lambda1-r2#5folds_cv
0.9420677423477173,0.7382575757575757,0.8394991582491582,0.8814608849033112,ridge-lambda1-r2#5folds_cv
0.9430174827575684,0.7279040404040404,0.8394991582491582,0.8678447531343618,ridge-lambda1-r2#5folds_cv
0.9439135789871216,0.7337121212121213,0.8394991582491582,0.8759960293256388,ridge-lambda1-r2#5folds_cv
0.9447781443595886,0.725189393939394,0.8394991582491582,0.8661134990482454,ridge-lambda1-r2#5folds_cv
0.9456450343132019,0.7374999999999999,0.8394991582491582,0.8810549795468686,ridge-lambda1-r2#5folds_cv
0.946498692035675,0.7335858585858586,0.8394991582491582,0.8745751236364915,ridge-lambda1-r2#5folds_cv
0.9473084211349487,0.7283459595959596,0.8394991582491582,0.8695375117122865,ridge-lambda1-r2#5folds_cv
0.9480765461921692,0.7544823232323232,0.8394991582491582,0.9005860145209211,ridge-lambda1-r2#5folds_cv
0.9488304853439331,0.7349116161616162,0.8394991582491582,0.8772865325562657,ridge-lambda1-r2#5folds_cv
0.9495765566825867,0.7371212121212122,0.8394991582491582,0.8793349371933631,ridge-lambda1-r2#5folds_cv
0.9503116607666016,0.752020202020202,0.8394991582491582,0.8980641035158898,ridge-lambda1-r2#5folds_cv
0.9510294198989868,0.7395833333333333,0.8394991582491582,0.8828422418617169,ridge-lambda1-r2#5folds_cv
0.9517133831977844,0.7506944444444444,0.8394991582491582,0.8966396091289857,ridge-lambda1-r2#5folds_cv
0.9523807764053345,0.747979797979798,0.8394991582491582,0.892705258654359,ridge-lambda1-r2#5folds_cv
0.9530226588249207,0.7458333333333333,0.8394991582491582,0.8897538759786026,ridge-lambda1-r2#5folds_cv
0.9536563158035278,0.7474116161616161,0.8394991582491582,0.8915956504028595,ridge-lambda1-r2#5folds_cv
0.9542765617370605,0.7511363636363636,0.8394991582491582,0.8966664671191595,ridge-lambda1-r2#5folds_cv
0.9548850059509277,0.7429924242424243,0.8394991582491582,0.8870872939177336,ridge-lambda1-r2#5folds_cv
0.9554834365844727,0.7537878787878789,0.8394991582491582,0.9005374124110578,ridge-lambda1-r2#5folds_cv
0.9560670852661133,0.75,0.8394991582491582,0.8956103798524055,ridge-lambda1-r2#5folds_cv
0.9566389322280884,0.7522727272727272,0.8394991582491582,0.8977747731810626,ridge-lambda1-r2#5folds_cv
0.9571943283081055,0.740719696969697,0.8394991582491582,0.8837228633909086,ridge-lambda1-r2#5folds_cv
0.9577390551567078,0.7422979797979798,0.8394991582491582,0.8853697749025293,ridge-lambda1-r2#5folds_cv
0.958269476890564,0.7544191919191918,0.8394991582491582,0.9006639011622934,ridge-lambda1-r2#5folds_cv
0.9587873220443726,0.7558080808080808,0.8394991582491582,0.902738581788697,ridge-lambda1-r2#5folds_cv
0.9592925906181335,0.7727904040404041,0.8394991582491582,0.923065277929122,ridge-lambda1-r2#5folds_cv
0.9597809910774231,0.7538510101010101,0.8394991582491582,0.899906128827713,ridge-lambda1-r2#5folds_cv
0.9602508544921875,0.7676136363636363,0.8394991582491582,0.9167558798557278,ridge-lambda1-r2#5folds_cv
0.9606868028640747,0.7625000000000001,0.8394991582491582,0.9104881880425244,ridge-lambda1-r2#5folds_cv
0.9610670804977417,0.761489898989899,0.8394991582491582,0.9084797803674235,ridge-lambda1-r2#5folds_cv
0.9611746072769165,0.7621212121212121,0.8394991582491582,0.9100763263890997,ridge-lambda1-r2#5folds_cv
0.9612790942192078,0.7613636363636364,0.8394991582491582,0.909124069646615,ridge-lambda1-r2#5folds_cv
0.9613252878189087,0.7532828282828282,0.8394991582491582,0.8999589448065695,ridge-lambda1-r2#5folds_cv
0.9614022970199585,0.7602272727272726,0.8394991582491582,0.9078102600973663,ridge-lambda1-r2#5folds_cv
0.9620789289474487,0.7714646464646464,0.8394991582491582,0.9199430231424441,ridge-lambda1-r2#5folds_cv
0.9636090993881226,0.7559974747474748,0.8394991582491582,0.9027539051097035,ridge-lambda1-r2#5folds_cv
0.9636165499687195,0.7551136363636364,0.8394991582491582,0.9010930109778567,ridge-lambda1-r2#5folds_cv
0.9639753103256226,0.7658459595959596,0.8394991582491582,0.9144659848019565,ridge-lambda1-r2#5folds_cv
0.9643298387527466,0.7593434343434343,0.8394991582491582,0.9059402639462264,ridge-lambda1-r2#5folds_cv
0.9653480648994446,0.765909090909091,0.8394991582491582,0.9133246644869539,ridge-lambda1-r2#5folds_cv
0.9654620289802551,0.7642045454545454,0.8394991582491582,0.9123614228986859,ridge-lambda1-r2#5folds_cv
0.9655055999755859,0.7578914141414141,0.8394991582491582,0.9042766796541928,ridge-lambda1-r2#5folds_cv
0.9662263989448547,0.7732323232323233,0.8394991582491582,0.9228362939611463,ridge-lambda1-r2#5folds_cv
0.9668666124343872,0.7643939393939394,0.8394991582491582,0.9118968149629135,ridge-lambda1-r2#5folds_cv
0.9669017791748047,0.7621843434343434,0.8394991582491582,0.909041397981157,ridge-lambda1-r2#5folds_cv
0.9670587778091431,0.7691919191919191,0.8394991582491582,0.9186135651533124,ridge-lambda1-r2#5folds_cv
0.967730700969696,0.7775883838383839,0.8394991582491582,0.9284065342161757,ridge-lambda1-r2#5folds_cv
0.9682446718215942,0.7704545454545455,0.8394991582491582,0.9200571121966301,ridge-lambda1-r2#5folds_cv
0.9683586955070496,0.7754419191919192,0.8394991582491582,0.9255633786098982,ridge-lambda1-r2#5folds_cv
0.9685910940170288,0.7639520202020201,0.8394991582491582,0.9112855946310607,ridge-lambda1-r2#5folds_cv
0.9691067934036255,0.774810606060606,0.8394991582491582,0.925154410686333,ridge-lambda1-r2#5folds_cv
0.9695342779159546,0.7710858585858585,0.8394991582491582,0.9209256127511387,ridge-lambda1-r2#5folds_cv
0.9697009325027466,0.7684343434343435,0.8394991582491582,0.9171935788069836,ridge-lambda1-r2#5folds_cv
0.969936192035675,0.7608585858585858,0.8394991582491582,0.9078743849289157,ridge-lambda1-r2#5folds_cv
0.9703847765922546,0.7735479797979798,0.8394991582491582,0.9232691289067216,ridge-lambda1-r2#5folds_cv
0.9707434773445129,0.7811868686868687,0.8394991582491582,0.9330975276055016,ridge-lambda1-r2#5folds_cv
0.970929741859436,0.7716540404040404,0.8394991582491582,0.9208305612348671,ridge-lambda1-r2#5folds_cv
0.9711831212043762,0.773800505050505,0.8394991582491582,0.9231662775309447,ridge-lambda1-r2#5folds_cv
0.9715574383735657,0.7717171717171717,0.8394991582491582,0.9212918867006432,ridge-lambda1-r2#5folds_cv
0.9718896746635437,0.7792929292929293,0.8394991582491582,0.9317786149614053,ridge-lambda1-r2#5folds_cv
0.9721046686172485,0.764330808080808,0.8394991582491582,0.9120499126060994,ridge-lambda1-r2#5folds_cv
0.9723232388496399,0.7684974747474748,0.8394991582491582,0.9172663581630973,ridge-lambda1-r2#5folds_cv
0.9726332426071167,0.7693181818181818,0.8394991582491582,0.9193703637005477,ridge-lambda1-r2#5folds_cv
0.9729583859443665,0.7624368686868688,0.8394991582491582,0.9101798810037908,ridge-lambda1-r2#5folds_cv
0.9732158780097961,0.7823232323232323,0.8394991582491582,0.933159342473858,ridge-lambda1-r2#5folds_cv
0.9734247326850891,0.7847853535353536,0.8394991582491582,0.937169752507692,ridge-lambda1-r2#5folds_cv
0.973655104637146,0.7755681818181818,0.8394991582491582,0.9262976606938182,ridge-lambda1-r2#5folds_cv
0.9739348292350769,0.7702651515151515,0.8394991582491582,0.9206933819522893,ridge-lambda1-r2#5folds_cv
0.9742189645767212,0.7826388888888889,0.8394991582491582,0.933628387347056,ridge-lambda1-r2#5folds_cv
0.9744670987129211,0.7837752525252525,0.8394991582491582,0.935543720079005,ridge-lambda1-r2#5folds_cv
0.9746799468994141,0.7837121212121213,0.8394991582491582,0.9354004543773472,ridge-lambda1-r2#5folds_cv
0.9748921394348145,0.7779040404040404,0.8394991582491582,0.9284096880589219,ridge-lambda1-r2#5folds_cv
0.9751266241073608,0.7765151515151516,0.8394991582491582,0.9271005210802336,ridge-lambda1-r2#5folds_cv
0.9753774404525757,0.7862373737373738,0.8394991582491582,0.9388082658427154,ridge-lambda1-r2#5folds_cv
0.9756237864494324,0.7926136363636362,0.8394991582491582,0.946470832361829,ridge-lambda1-r2#5folds_cv
0.9758504033088684,0.7794823232323232,0.8394991582491582,0.9302267058205087,ridge-lambda1-r2#5folds_cv
0.9760586023330688,0.7804924242424243,0.8394991582491582,0.9311110333508792,ridge-lambda1-r2#5folds_cv
0.9762598872184753,0.781439393939394,0.8394991582491582,0.9332897286918629,ridge-lambda1-r2#5folds_cv
0.9764642715454102,0.7755681818181818,0.8394991582491582,0.9251954281360546,ridge-lambda1-r2#5folds_cv
0.9766767621040344,0.775820707070707,0.8394991582491582,0.9251546038343159,ridge-lambda1-r2#5folds_cv
0.976893424987793,0.7873737373737373,0.8394991582491582,0.9395783165887079,ridge-lambda1-r2#5folds_cv
0.9771097302436829,0.7909090909090909,0.8394991582491582,0.9455895188246857,ridge-lambda1-r2#5folds_cv
0.9773210287094116,0.7864267676767677,0.8394991582491582,0.9390809303107657,ridge-lambda1-r2#5folds_cv
0.9775250554084778,0.785479797979798,0.8394991582491582,0.9373950820071536,ridge-lambda1-r2#5folds_cv
0.9777220487594604,0.7863005050505051,0.8394991582491582,0.938202355599214,ridge-lambda1-r2#5folds_cv
0.9779130816459656,0.7844696969696969,0.8394991582491582,0.9360263421644734,ridge-lambda1-r2#5folds_cv
0.9780992269515991,0.7798611111111111,0.8394991582491582,0.930498980756306,ridge-lambda1-r2#5folds_cv
0.9782814979553223,0.7741792929292929,0.8394991582491582,0.9247594079995843,ridge-lambda1-r2#5folds_cv
0.9784595370292664,0.7872474747474748,0.8394991582491582,0.9395782237380483,ridge-lambda1-r2#5folds_cv
0.9786316156387329,0.7889520202020202,0.8394991582491582,0.9419372850764254,ridge-lambda1-r2#5folds_cv
0.978796660900116,0.7852272727272727,0.8394991582491582,0.9384098305363824,ridge-lambda1-r2#5folds_cv
0.9789487719535828,0.7813131313131314,0.8394991582491582,0.9330541106974327,ridge-lambda1-r2#5folds_cv
0.9790854454040527,0.7858585858585858,0.8394991582491582,0.9380899049438737,ridge-lambda1-r2#5folds_cv
0.9791759252548218,0.7804924242424243,0.8394991582491582,0.9318648919979138,ridge-lambda1-r2#5folds_cv
0.9791895151138306,0.7789772727272727,0.8394991582491582,0.9290183206028748,ridge-lambda1-r2#5folds_cv
0.9792425036430359,0.7748737373737373,0.8394991582491582,0.9242911565416354,ridge-lambda1-r2#5folds_cv
0.9792601466178894,0.7808080808080808,0.8394991582491582,0.9315273711646987,ridge-lambda1-r2#5folds_cv
0.9792609214782715,0.7948863636363637,0.8394991582491582,0.9487925293634303,ridge-lambda1-r2#5folds_cv
0.9793413281440735,0.78125,0.8394991582491582,0.9322498633072293,ridge-lambda1-r2#5folds_cv
0.9796949625015259,0.7905934343434344,0.8394991582491582,0.9439892713920999,ridge-lambda1-r2#5folds_cv
0.9802788496017456,0.7912247474747474,0.8394991582491582,0.9448470690529119,ridge-lambda1-r2#5folds_cv
0.9806065559387207,0.7908459595959596,0.8394991582491582,0.9438721445648223,ridge-lambda1-r2#5folds_cv
0.9806216955184937,0.7893939393939393,0.8394991582491582,0.9427583400743295,ridge-lambda1-r2#5folds_cv
0.9806683659553528,0.7883207070707071,0.8394991582491582,0.9410006044340982,ridge-lambda1-r2#5folds_cv
0.9807211756706238,0.7919823232323232,0.8394991582491582,0.945107575161733,ridge-lambda1-r2#5folds_cv
0.9808875918388367,0.7839646464646464,0.8394991582491582,0.9359514067546935,ridge-lambda1-r2#5folds_cv
0.9812864065170288,0.7859848484848485,0.8394991582491582,0.9389587897718633,ridge-lambda1-r2#5folds_cv
0.9815805554389954,0.7934343434343435,0.8394991582491582,0.9469841881704046,ridge-lambda1-r2#5folds_cv
0.9815972447395325,0.7866161616161615,0.8394991582491582,0.9394403908576368,ridge-lambda1-r2#5folds_cv
0.9816367030143738,0.798800505050505,0.8394991582491582,0.9541364162296757,ridge-lambda1-r2#5folds_cv
0.9816441535949707,0.7955176767676768,0.8394991582491582,0.9501254128283568,ridge-lambda1-r2#5folds_cv
0.9818147420883179,0.7827020202020202,0.8394991582491582,0.9344570328513729,ridge-lambda1-r2#5folds_cv
0.9821389317512512,0.7921717171717173,0.8394991582491582,0.9457426255822571,ridge-lambda1-r2#5folds_cv
0.982408881187439,0.7875,0.8394991582491582,0.9396710280420759,ridge-lambda1-r2#5folds_cv
0.9825166463851929,0.7828282828282828,0.8394991582491582,0.9340398130707215,ridge-lambda1-r2#5folds_cv
0.9825286865234375,0.7841540404040405,0.8394991582491582,0.9357441793933715,ridge-lambda1-r2#5folds_cv
0.982567310333252,0.7925505050505051,0.8394991582491582,0.946444091905231,ridge-lambda1-r2#5folds_cv
0.9827286601066589,0.7896464646464647,0.8394991582491582,0.9416330825371757,ridge-lambda1-r2#5folds_cv
0.9829675555229187,0.7929292929292929,0.8394991582491582,0.9473890026462686,ridge-lambda1-r2#5folds_cv
0.9831894636154175,0.7885732323232324,0.8394991582491582,0.9406250988913362,ridge-lambda1-r2#5folds_cv
0.9833040237426758,0.8019570707070707,0.8394991582491582,0.9574202844187925,ridge-lambda1-r2#5folds_cv
0.9833469390869141,0.7849116161616162,0.8394991582491582,0.9370094433173346,ridge-lambda1-r2#5folds_cv
0.9834068417549133,0.7885732323232323,0.8394991582491582,0.9419210981124461,ridge-lambda1-r2#5folds_cv
0.9835208654403687,0.7898989898989899,0.8394991582491582,0.9423891634434044,ridge-lambda1-r2#5folds_cv
0.9837066531181335,0.7925505050505051,0.8394991582491582,0.9458211352824067,ridge-lambda1-r2#5folds_cv
0.9839010238647461,0.8003787878787879,0.8394991582491582,0.9556441900995191,ridge-lambda1-r2#5folds_cv
0.9840456247329712,0.7930555555555556,0.8394991582491582,0.9461503037938135,ridge-lambda1-r2#5folds_cv
0.9841338992118835,0.7882575757575757,0.8394991582491582,0.9411764891125738,ridge-lambda1-r2#5folds_cv
0.9841994047164917,0.793560606060606,0.8394991582491582,0.9472545776926562,ridge-lambda1-r2#5folds_cv
0.9842727780342102,0.7941287878787879,0.8394991582491582,0.9481159848446116,ridge-lambda1-r2#5folds_cv
0.9843727946281433,0.8037878787878788,0.8394991582491582,0.9591565299904672,ridge-lambda1-r2#5folds_cv
0.9845157861709595,0.7958964646464647,0.8394991582491582,0.9505202918399485,ridge-lambda1-r2#5folds_cv
0.9846681356430054,0.8033459595959596,0.8394991582491582,0.9588078677939509,ridge-lambda1-r2#5folds_cv
0.9848125576972961,0.8027777777777778,0.8394991582491582,0.9592986492814057,ridge-lambda1-r2#5folds_cv
0.9849392771720886,0.7983585858585858,0.8394991582491582,0.9529383987714176,ridge-lambda1-r2#5folds_cv
0.9850443005561829,0.7960227272727272,0.8394991582491582,0.9496990935609968,ridge-lambda1-r2#5folds_cv
